archivo,d1_mean_0,d1_mean_1,d1_mean_2,d1_mean_3,d1_mean_4,d1_mean_5,d1_mean_6,d1_mean_7,d1_mean_8,d1_mean_9,d1_mean_10,d1_mean_11,d1_mean_12,d1_mean_13,d1_mean_14,d1_mean_15,d1_mean_16,d1_mean_17,d1_mean_18,d1_mean_19,d1_std_0,d1_std_1,d1_std_2,d1_std_3,d1_std_4,d1_std_5,d1_std_6,d1_std_7,d1_std_8,d1_std_9,d1_std_10,d1_std_11,d1_std_12,d1_std_13,d1_std_14,d1_std_15,d1_std_16,d1_std_17,d1_std_18,d1_std_19,d2_mean_0,d2_mean_1,d2_mean_2,d2_mean_3,d2_mean_4,d2_mean_5,d2_mean_6,d2_mean_7,d2_mean_8,d2_mean_9,d2_mean_10,d2_mean_11,d2_mean_12,d2_mean_13,d2_mean_14,d2_mean_15,d2_mean_16,d2_mean_17,d2_mean_18,d2_mean_19,d2_std_0,d2_std_1,d2_std_2,d2_std_3,d2_std_4,d2_std_5,d2_std_6,d2_std_7,d2_std_8,d2_std_9,d2_std_10,d2_std_11,d2_std_12,d2_std_13,d2_std_14,d2_std_15,d2_std_16,d2_std_17,d2_std_18,d2_std_19
1024_Negative_male_26.wav,-0.34702745,-0.28614256,-0.087741084,0.027179377,0.02315924,-0.011291922,0.014047212,0.006508716,0.083610184,0.02508111,0.030551743,0.010395402,0.009236782,0.0332059,-0.0070549143,0.021114366,-0.012648181,0.022066107,0.0107123675,0.015413147,22.979185,11.931542,6.000657,3.6797812,3.9052455,3.2295425,3.0491152,2.6557662,2.6841633,1.8664037,2.0070279,1.7867693,1.6549988,1.6744227,1.903203,2.6750908,1.6324508,1.7217952,1.4730836,1.2217367,-0.04902509,-0.041257918,-0.032625627,0.010460618,0.004108428,-0.020343056,-0.005084845,-0.0022599082,0.03755829,0.015788358,0.015421497,-0.006922806,-0.011525682,-0.0019899767,-0.009320049,0.015566299,0.008561821,0.022279575,0.008339844,0.008887055,13.938922,7.083734,3.5947087,2.2526233,2.0690224,1.7232658,1.9283944,1.7790359,1.5277039,1.0804343,1.2798765,1.0757089,1.1151488,0.9569747,1.1646162,1.4759045,1.1263237,1.0581452,1.023712,0.90347326
1025_Negative_male_22.wav,0.23110494,0.034386266,-0.034706492,0.027934492,-0.00831356,-0.0044179983,-0.045852903,-0.027066562,0.020640139,0.0047241063,-0.022955127,0.005502243,0.024237389,-0.0069607696,-0.023371898,-0.014235372,-0.02296307,-0.008313078,-0.007911843,-0.008645736,31.11304,4.9728827,3.9326496,1.9592241,2.5536335,2.2670698,3.0983791,1.8866034,2.4144797,1.6089534,1.6656386,1.1836071,1.3124443,1.2530253,0.98194057,1.3540767,1.3500141,1.131024,1.0712142,1.1382974,0.14887698,0.03070923,-0.02065833,0.013306014,-0.008159079,0.0016344249,-0.029047722,-0.0128677385,0.0075727194,0.0010244184,-0.007456406,-0.0015815527,0.010794357,-0.0011403809,-0.01301759,-0.01146115,-0.0131609375,-0.0039368346,-0.006548087,-0.0053625647,14.314198,2.8215551,2.1596508,1.3654675,1.5686631,1.4665854,1.9694003,1.250951,1.1649292,0.8491416,0.94363594,0.7365223,0.72780174,0.7384279,0.6338369,0.78377444,0.7376652,0.67460644,0.6379148,0.7123078
1026_Negative_male_18.wav,-1.0095671,-0.19902724,0.33410326,-0.020173714,0.11423028,0.0028239097,-0.073230736,-0.008169082,0.009189351,0.066439465,0.05816019,0.029255344,0.08514028,0.056963343,0.072588585,-0.01067311,0.032271177,0.047523852,0.0014433031,0.01833242,27.888088,5.627926,3.7151222,2.6669006,2.3666677,3.1309016,2.0271904,1.7089814,1.6333301,2.0976982,2.0105925,1.9615793,2.189628,1.6804981,1.9354128,1.2074803,1.2051066,0.9567226,1.2921611,1.3119285,-0.18821909,-0.02164156,0.08195003,0.0278083,0.069045715,0.027438078,-0.038183823,-0.09217624,-0.022270476,0.008208041,0.042998914,0.09019469,0.05309503,0.045040205,0.031770833,-0.044051003,-0.06662481,-0.07224891,-0.07220882,-0.010938706,14.766497,4.0056047,2.150437,1.5869932,1.4739635,1.5438023,1.4041158,1.2473351,1.3034596,1.2798749,1.4054139,1.2995692,1.2903585,1.334223,1.2009379,0.7677214,0.7787451,0.76980764,0.9221762,0.9519257
1027_Negative_female_36.wav,-4.3287343e-07,3.6072787e-08,1.3527295e-08,-4.5090984e-09,2.2545493e-08,-2.2545492e-09,4.5090984e-09,0.0,-9.018197e-09,2.2545492e-09,9.018197e-09,2.2545492e-09,0.0,0.0,4.5090984e-09,-3.3818237e-09,2.2545492e-09,4.5090984e-09,2.2545492e-09,2.2545492e-09,23.618708,11.840373,6.0871863,3.254979,4.3100114,2.0468647,2.014933,2.3679664,3.0170636,2.915646,1.9923052,1.8786904,1.718459,1.5821396,1.6186559,0.96302485,0.9582901,1.3380011,1.2246181,1.2608624,-2.570186e-07,-2.705459e-08,-2.2545492e-09,-7.890923e-09,6.7636474e-09,-4.5090984e-09,1.1272746e-09,2.2545492e-09,-4.5090984e-09,-1.1272746e-08,4.5090984e-09,1.1272746e-09,-1.1272746e-09,1.1272746e-09,-2.8181866e-09,5.636373e-10,-2.2545492e-09,-3.3818237e-09,2.8181866e-09,-1.6909119e-09,12.44742,6.744895,2.460067,1.7579285,2.0760753,1.1556591,1.1823063,1.3833276,1.7412871,1.8343519,1.4474962,1.3083951,0.8902834,0.91182667,0.9788029,0.5863293,0.564738,0.8301616,0.8594593,0.8659595
1028_Negative_male_51.wav,-0.013865885,-0.014815671,-0.0067969454,-0.0036947562,-0.0025353576,0.0027135573,0.008187315,0.0067096297,0.0014043185,0.0007689171,0.0041180183,0.0038768472,2.1884976e-05,9.8814926e-05,0.0051120073,0.0071462067,0.0029430813,-0.0008429794,0.0005206256,0.0023656604,29.48129,6.3782296,7.7497096,4.3935146,4.2527804,3.179313,3.2061534,2.5869455,1.5534683,1.3860443,1.7383376,1.4081045,1.2724774,1.3677775,1.2366942,2.4368587,1.0899286,1.2429986,1.3149251,1.038907,-0.0054496704,-0.007859368,-0.0064475755,-0.001873869,0.0029946484,0.0049028425,0.005232482,0.0065777386,0.007375818,0.004845482,0.00071105664,-0.0012983952,-0.001747522,-0.0037982888,-0.006471032,-0.0053146025,0.00032134532,0.0058808816,0.008037778,0.007959859,14.488504,3.9811037,3.4982045,2.3752575,2.3283718,1.5812191,1.7870843,1.3115163,0.89676106,0.90573734,1.223193,0.87309873,0.8049461,0.72619116,0.89701754,1.2507783,0.69396394,0.87989306,0.71254873,0.64119065
1029_Negative_male_23.wav,0.00242236,0.002835192,0.0013533116,-0.00030554362,-0.001402671,-0.0015794414,-0.0010375943,-0.0003891945,-0.0002608095,-0.00088249444,-0.001911492,-0.0026102322,-0.0022905555,-0.0007689442,0.0014469292,0.0033764022,0.0040879115,0.0032328707,0.0012710827,-0.000765763,23.21671,12.970928,6.073258,4.2709384,3.751151,3.160758,3.2864587,2.3535573,2.0351474,2.05522,1.74678,2.0517483,2.4336162,2.465449,1.4835904,1.2885954,1.73026,1.6774938,1.7361693,1.240789,4.1948046e-05,4.3296815e-05,7.096699e-05,0.00028194019,0.00067721435,0.0010021448,0.0008507575,-3.8940565e-05,-0.0014967032,-0.0028746524,-0.0033415146,-0.0023802381,-0.00018416643,0.002331554,0.0039675985,0.0039036546,0.0021971948,-0.00020397561,-0.0019760516,-0.0021771218,10.669065,6.4289846,3.1036994,1.9948009,1.5321841,1.8802825,1.8082997,1.5382761,1.3505806,1.2639847,1.3656622,1.4629778,1.6992602,1.3455858,0.8959932,0.90400106,0.9907927,1.1270708,1.0490612,0.83472013
102_Negative_female_25.wav,-0.08099166,-0.026130477,0.0030158982,-0.0409132,0.027832687,0.063594125,0.043500256,0.042029906,0.03498775,0.010364513,-0.00790147,-0.022898236,-0.037274268,-0.020030877,-0.017758772,-0.022414565,0.005740486,0.007472927,-0.005520766,0.0071504316,22.658377,4.1500974,8.198086,4.506632,5.7862153,4.5188565,4.570769,3.1654346,2.5970654,2.969781,2.4388726,1.7864343,2.3470352,1.5408194,1.9281441,1.4778122,1.4576728,1.706044,1.1232995,1.2557387,0.06342702,0.021262081,-0.005728394,0.029292395,-0.018166786,-0.055322956,-0.0389428,-0.027381027,-0.031625688,-0.009748821,0.01162307,0.0142215835,0.03103436,0.018381432,0.009631645,0.020987242,-0.0033397265,-0.0086233355,0.009350075,-0.0037222467,8.987127,2.0492043,2.9971979,2.487687,2.1930182,2.3218768,2.4329653,1.7320772,1.3761289,1.4112284,1.2352843,1.174563,1.2319397,0.844817,0.8337287,0.94559383,0.70138234,0.7773135,0.70327663,0.7413253
1030_Negative_male_29.wav,0.39801323,-0.038677663,-0.50586236,-0.0956498,-0.011664927,-0.16589601,0.0032037224,-0.0014862021,-0.10101515,-0.01022358,-0.014620125,-0.06873071,-0.054865766,-0.020548062,0.019171169,-0.015296976,-0.059518617,-0.02966977,0.04320522,0.043053973,15.546559,9.51431,7.4195976,4.222034,4.228553,3.9420793,3.7921278,2.7171724,2.3731437,2.2064154,2.11815,2.1609886,2.067773,1.7852912,1.2936151,1.4644724,1.3720789,1.2945586,1.2979498,1.0943815,0.091461875,-0.13582607,-0.10490787,0.13212405,0.07557296,0.12957177,0.06408369,-0.029744914,0.023701802,0.080839254,0.06483555,-0.0027742882,-0.07798074,-0.13153848,-0.06397731,-0.044244576,-0.047726903,0.03484534,0.057074357,0.0011621093,8.5834255,5.649989,4.5363636,3.1403556,2.6142125,2.6396067,2.700372,1.7758559,1.7093514,1.4780564,1.5673058,1.5293887,1.4096028,1.4226758,1.1342467,1.145665,1.0605567,0.91476506,0.9228326,0.77032477
1031_Negative_female_22.wav,0.0009319219,0.0012816889,0.0011728898,0.000998497,0.0007683683,0.00049559894,0.00019562361,-0.00011461375,-0.00041755504,-0.00069616374,-0.0009348385,-0.0011202494,-0.0012422055,-0.0012940953,-0.0012733743,-0.0011815662,-0.0010242956,-0.0008107343,-0.0005533595,-0.00026689918,22.051302,8.397732,6.971138,3.6627133,4.1425915,3.0833712,2.6873786,1.814695,3.8349292,2.8930027,1.3295339,1.4993209,1.5020552,2.040523,1.528327,1.0759901,1.2216382,1.5457442,1.5293179,1.6003096,0.0003997531,0.0005500355,0.0005033402,0.00042849605,0.00032974832,0.00021265374,8.390328e-05,-4.923768e-05,-0.00017924757,-0.00029881718,-0.00040122608,-0.00048079883,-0.0005331086,-0.00055535825,-0.00054642605,-0.00050700945,-0.00043947488,-0.00034781566,-0.00023733567,-0.000114396935,9.935851,3.7787085,2.9993508,2.510821,1.9250232,1.7020258,1.4069871,1.0359867,1.5508231,1.5506243,0.81053746,0.8134,0.8833081,0.9991282,1.0809081,0.77122676,0.786323,0.8819465,0.768345,0.91114324
1032_Negative_male_21.wav,-0.4930545,0.14562815,0.17576213,-0.018406952,0.10708543,-0.008947819,-0.012593193,-0.016682541,0.00792898,-0.14396323,-0.104391985,-0.026386188,-0.05214242,-0.048800547,-0.011544564,-0.01305248,-0.03455404,0.0025119819,-0.01725387,-0.048015755,20.222195,7.2527103,5.86548,5.0206265,2.7521617,2.2038918,2.2446733,2.105436,2.026482,3.0673761,2.4471583,1.7775177,2.269955,1.7816169,1.6236616,1.3143314,1.3636698,1.2803793,1.4597739,1.5369337,0.10906943,0.056954358,0.005857051,0.0029015376,-0.04233104,-0.04628354,-0.01797287,-0.015354498,0.005019299,-0.00018615284,-0.030182786,-0.010814051,0.00516523,0.011917629,-0.0015322376,0.008479051,0.0037415018,-0.0031177038,0.02732338,0.024743838,11.001705,3.9899416,2.8141558,2.3643036,1.8250844,1.2893203,1.5044707,1.2937135,1.206444,1.5423027,1.4911654,1.1810337,1.5682137,1.156857,1.1179875,0.856199,0.7591911,0.8822271,0.99293756,1.0230125
1033_Negative_male_28.wav,0.0,2.2050273e-08,-2.2050273e-08,-2.756284e-09,0.0,5.512568e-09,0.0,5.512568e-09,-8.268852e-09,-5.512568e-09,-5.512568e-09,0.0,-2.756284e-09,-5.512568e-09,2.756284e-09,1.1025136e-08,0.0,0.0,0.0,5.512568e-09,24.805948,7.0211487,6.6097765,3.1933217,2.884569,2.8404946,3.059076,2.1906958,1.1104115,1.5573461,1.3878462,1.4892406,1.3644738,1.3356726,0.83681804,1.3233869,1.4460685,1.2069101,1.0618646,1.2412102,-4.6305573e-07,3.307541e-08,-1.1025136e-08,1.37814204e-08,1.1025136e-08,1.378142e-09,1.378142e-09,2.756284e-09,0.0,-1.378142e-09,4.134426e-09,7.579781e-09,3.445355e-10,4.134426e-09,-2.756284e-09,-6.89071e-10,6.89071e-10,-2.4117486e-09,-1.0336065e-09,1.7226776e-09,12.257663,4.1041064,2.810293,1.998818,1.6031045,1.0844482,1.7345598,1.1438152,0.7864722,0.9513807,0.9287509,0.9226358,0.7415056,0.86366105,0.5232262,0.8717615,0.9205025,0.84502876,0.6454694,0.7023224
1035_Negative_female_36.wav,-1.7154229,-0.6212206,0.27052873,-0.16640791,0.22412325,0.17244217,0.075764455,-0.21437204,-0.097948566,0.04562371,0.058991738,0.11240862,0.08971917,0.112157196,0.09415648,0.090844214,0.023040028,0.06003549,0.006390754,-0.012545927,31.805096,7.396801,6.3768,4.585251,4.105439,2.7418826,3.8946826,2.4549952,2.9901392,2.492191,2.693172,1.9202883,1.9740891,2.150828,1.8864001,1.6380924,1.7137403,1.4035864,1.3339044,1.7046864,-0.6227461,0.09491445,0.17018116,-0.26043934,0.08599339,0.07129658,0.025998369,-0.015721027,0.12408138,-0.023424504,0.005084964,0.07443898,0.057915546,0.07545375,0.057324935,0.033508092,-0.056229435,0.084324025,0.07156589,0.003842348,15.756859,4.648903,3.686181,3.2681754,2.194012,1.8251613,2.2331197,1.4224726,1.1915439,1.1691436,1.5369728,1.2156938,1.3878667,1.1909016,1.1737798,1.1841002,1.0716735,0.98906595,0.86904395,1.1407009
1036_Negative_female_28.wav,-0.02392676,-0.022179682,-0.018490067,-0.0051496183,-0.0069308532,-0.0042911647,-0.004659456,-0.002168718,0.004699421,0.005281493,0.0145174265,0.013663265,0.023997184,0.016145151,0.013670208,-0.0006638408,-0.00053473713,-0.00021476447,0.004686281,0.005332297,32.705956,5.6497736,3.2500043,3.0608327,2.5657694,2.5230243,2.260713,1.7147082,1.7423571,1.5798694,1.6363475,1.8078932,1.3390888,1.2692972,1.2800086,1.4087207,1.2023582,1.141235,1.4179777,1.4029611,-0.0016275763,-0.005962333,-0.0028357015,-0.004623705,-0.00093474763,-0.0002595246,0.00051974953,0.001505351,0.00037703515,0.004276377,0.0029819235,0.006531325,0.0028013042,0.004554877,0.0019079164,0.003503947,0.0021783307,0.0010755971,0.0003602177,-0.0013896406,14.64274,3.5176845,1.946967,1.6747572,1.4352915,1.4907794,1.4025617,0.8639215,1.0036387,0.8758158,0.98122317,0.9599273,0.66024756,0.765664,0.8059529,0.8820208,0.7872523,0.74270445,0.7104087,0.97232985
1038_Negative_male_42.wav,-0.007890917,-0.008467912,-0.0017396007,0.0056903926,0.010231993,0.009861399,0.005063609,-0.001570859,-0.0068164812,-0.008505713,-0.006521731,-0.0026044012,0.0008326788,0.0021374836,0.0012759267,-0.00034094628,-0.0008911639,0.00062172156,0.0036782695,0.006501389,23.648487,7.149516,6.407187,4.376949,4.723508,3.627485,2.876176,2.4376893,2.7476668,2.055761,1.3305289,1.6768831,1.3848392,1.5254457,1.490141,1.2431306,1.3372916,1.288676,0.8076705,0.99508554,-0.009123892,-0.010000992,-0.0026717866,0.005647684,0.0111715635,0.011599941,0.0071359375,0.0002015478,-0.0059287986,-0.008801036,-0.007869313,-0.0044791778,-0.00085852295,0.0012371918,0.0014368932,0.00074160757,0.00066917535,0.0021240881,0.0046984204,0.0068318406,10.408863,3.654776,3.3672252,1.9379317,2.2709253,1.9324287,1.1112994,1.3174175,1.4216908,1.0207677,0.74780375,0.9112122,0.80629885,0.847185,0.78218544,0.7083371,0.78897256,0.69808805,0.57250404,0.6064591
1039_Negative_male_22.wav,-4.910449e-07,-4.182782e-08,-4.182782e-09,0.0,0.0,4.182782e-09,-8.365564e-09,6.274173e-09,4.182782e-09,6.274173e-09,5.751325e-09,2.6142388e-09,5.2284777e-10,2.6142388e-09,0.0,2.091391e-09,0.0,-3.1370866e-09,-4.182782e-09,-1.0456955e-09,31.86798,10.599871,6.125609,3.7043366,3.678425,2.4043376,2.1972725,1.1694379,1.8464199,0.86238116,0.9084411,1.0259471,0.64012164,1.1352901,0.724637,0.9504624,0.8951858,0.8043222,0.9427111,0.8556278,-4.3916123e-07,4.182782e-09,1.6731128e-08,-1.35940414e-08,-4.182782e-09,-4.182782e-09,4.182782e-09,-6.274173e-09,1.2548346e-08,6.274173e-09,3.1370866e-09,-1.0456955e-09,4.182782e-09,-5.2284777e-10,8.365564e-09,-4.182782e-09,-1.0456955e-09,6.274173e-09,-2.091391e-09,1.0456955e-09,10.849193,4.0478964,2.4485836,1.7874554,1.5199193,1.254349,0.9214612,0.8057578,1.1255246,0.54169005,0.68701625,0.5609935,0.4924352,0.59257823,0.5228766,0.5476795,0.602634,0.5681081,0.5905409,0.56147695
103_Negative_male_27.wav,0.33220646,0.3423317,-0.115199275,-0.06519968,0.09180097,-0.055168144,0.085515164,0.16203476,0.078689836,-0.095172636,-0.085186206,-0.06397143,-0.040742625,-0.08050503,-0.09912493,-0.02961295,-0.033827867,0.014109832,-0.011052595,-0.036591556,32.332584,9.119827,6.3833737,5.0719624,5.2789946,3.293135,3.9406843,2.6207483,3.5616808,1.8070229,1.7719051,1.7622372,2.4979053,1.7776017,1.6046185,1.7915953,1.4788958,1.50315,1.3493981,1.2441266,-0.16891515,-0.09193064,0.07187549,-0.035539467,-0.009284498,0.0029332275,-0.018319968,0.050606158,-0.03866625,0.004290054,-0.038207434,-0.03205787,0.032495797,-0.04174166,-0.019481743,-0.016296068,-0.008123576,0.015394785,-0.0024123325,-0.008692381,14.494971,5.229223,2.9515386,2.4845355,2.3192027,1.9362401,2.18995,1.5485425,1.9160217,1.264747,1.0939279,1.0458,1.5891352,1.2461894,1.0053883,1.2288078,0.8956359,0.9023902,0.81691664,0.8590841
1040_Negative_female_37.wav,0.25267014,0.23891668,0.04562849,-0.0040263413,0.03042188,0.019718517,0.00089907943,0.0062393723,-0.0013336577,-0.014166126,0.01389209,0.030843968,-0.020473197,-0.044931117,-0.008573801,-0.0068658045,-0.043772284,-0.039891217,-0.010064073,-0.013059005,22.696432,6.202474,5.9614825,3.167875,2.426292,2.7168026,2.903878,1.8130659,1.925977,2.1383214,1.9241769,1.8321785,1.8786976,1.3248378,1.3379725,1.3445685,1.3913883,1.5714016,1.5797807,1.5564425,-0.013215005,0.028117247,0.04551341,-0.0006182722,0.01490998,0.045015797,0.014212435,-0.0136420075,0.00091486593,0.013060543,0.0040014926,-0.0057318797,0.0042997324,0.018054899,0.008317526,0.00046945916,0.010395962,0.0043610777,-0.020744523,-0.027273027,11.927269,3.349934,2.6858387,1.8893019,1.5722703,1.7420595,1.6193871,1.0554125,1.2233585,1.3524634,1.3861533,1.191068,1.2857885,0.9145694,0.86879295,0.8323052,0.9122555,0.95912373,0.96172744,0.9964
1042_Negative_male_59.wav,-0.00076516106,-0.0010606027,-0.0009979599,-0.0008963077,-0.0007597532,-0.00059375545,-0.00040488408,-0.00020073018,1.0713306e-05,0.0002210058,0.0004218602,0.0006054151,0.00076449965,0.0008929534,0.0009859129,0.0010398777,0.0010530391,0.0010250976,0.00095746346,0.0008531183,24.504684,6.867085,5.996098,3.2744534,4.1285763,2.665567,3.701981,1.6657103,2.8023036,2.0828733,1.5960263,1.4221247,1.3428459,2.0022323,1.2789032,2.0543864,1.7006114,1.3581226,1.8669801,1.4074508,-0.00010961774,-0.00015135104,-0.00014067975,-0.00012350631,-0.00010063091,-7.3135125e-05,-4.237913e-05,-9.794345e-06,2.3063572e-05,5.4605163e-05,8.338256e-05,0.00010804198,0.0001274434,0.0001407309,0.00014730523,0.00014694715,0.00013975622,0.00012614626,0.00010684395,8.285868e-05,10.550121,3.4961293,2.1763978,1.6751626,1.8616375,1.6767783,1.7071524,1.1584123,1.1944963,0.94925714,0.8839388,0.76484025,0.75663066,0.92696846,0.7480851,0.9120974,0.9311656,1.0249414,1.0152351,0.91689575
1043_Negative_male_34.wav,-0.4082087,-0.073462516,0.0014881319,0.08334299,0.022117233,-0.0070450734,-0.08736367,-0.06265327,0.05622109,0.06644001,0.04253255,-0.014740217,-0.084566645,-0.008116777,0.021781193,0.00214557,0.0152833415,-0.027801326,0.0034302461,0.045387536,31.790083,7.1926866,3.7322524,3.8156037,2.3432615,2.014046,2.0061553,1.8532295,1.5220436,2.0994256,1.5862455,1.59375,1.7748072,1.4808903,1.4220388,1.0275105,0.9642294,1.2385257,1.1981151,1.0639163,0.09046341,-0.03269271,-0.06900661,0.045689244,-0.06693877,-0.015130875,0.005534456,0.029362185,0.042448852,-0.0010097694,0.002953483,-0.011514952,-0.012348311,-0.0030021304,0.0009725333,-0.009575284,0.0034853774,-0.005999837,-0.0003791993,0.00013678487,13.003022,2.6074247,1.6989719,1.672623,1.1100165,1.0447164,1.0519089,0.8740343,0.84445155,0.8768189,0.89053935,0.9755259,0.8881393,0.7642707,0.9334485,0.6985079,0.74618715,0.7309028,0.7346957,0.7220895
1044_Negative_male_38.wav,-0.19624662,-0.12376616,-0.015959645,0.026140021,-0.027303891,-0.044684593,0.025876082,0.08005038,0.025464071,-0.0039272634,-0.021491893,-0.008610182,-0.003040854,-0.07814889,-0.051189773,-0.017840192,0.0287207,-0.004395145,-0.017024666,0.00013927738,26.955564,5.6918364,3.7364655,2.8275461,2.7488003,2.3181462,1.6684318,1.7378159,1.81398,2.4511871,1.7745929,1.3861041,1.6512344,1.61959,1.5070705,1.3450887,1.1180367,1.2254826,1.5534515,1.3126106,-0.016175127,-0.016608536,-0.025422547,-0.026598865,-0.0086251795,-0.009319344,-0.014423983,-0.029226033,-0.036093455,-0.021103654,-0.01858928,-0.015526484,0.0040418333,0.012227747,0.012025045,-0.005705221,-0.023985038,-0.015695946,-0.0032994717,-0.009114994,12.583282,2.482812,1.9867735,1.4346609,1.2974682,1.4687455,1.1083754,0.97533196,1.1882966,1.390224,1.0687228,0.9825164,1.1032399,1.2339969,0.82715905,0.94289815,0.66261804,0.81458515,1.0390567,0.7515507
1045_Negative_female_32.wav,-1.872244e-07,-1.5602033e-08,3.9005084e-08,3.9005084e-09,-3.9005084e-09,1.7552289e-08,3.9005084e-09,3.9005084e-09,5.8507625e-09,-3.9005084e-09,3.4129448e-09,-2.9253813e-09,0.0,-4.388072e-09,1.4626906e-09,0.0,0.0,-1.9502542e-09,-9.751271e-10,-3.9005084e-09,18.346186,9.399222,6.0257087,2.8892682,2.7506912,3.6289182,2.1879852,1.3879799,2.3684127,1.7391096,1.5090724,1.3386797,1.5555198,1.0975825,1.2866535,1.218965,1.0787917,0.92279136,0.98126876,1.170273,7.801017e-08,7.801017e-09,0.0,-5.8507625e-09,1.4626906e-09,-2.9253813e-09,-3.9005084e-09,0.0,4.8756355e-09,2.9253813e-09,-1.4626906e-09,3.9005084e-09,-1.9502542e-09,1.9502542e-09,-1.9502542e-09,-1.5845816e-09,2.9253813e-09,-3.9005084e-09,0.0,3.9005084e-09,9.071328,5.028492,2.5467257,1.6802155,1.8387249,1.9628222,1.2688062,0.8196793,1.1268841,0.8958297,0.8779067,0.83175385,0.8678641,0.7101968,0.7069786,0.73728466,0.68808043,0.5747952,0.69536865,0.69821084
1046_Negative_male_25.wav,0.041096535,-0.15171477,-0.19587857,0.09902929,0.06140209,-0.14701104,-0.07089955,0.07073302,0.05660151,0.0062241824,-0.04057196,-0.058097593,-0.014860153,-0.016119136,-0.03044555,-0.00041388487,0.02366492,0.018554661,0.01363053,0.044561867,35.12205,6.7212954,7.626574,5.08162,5.8799696,5.129034,4.133481,2.9324079,1.9833274,2.2505305,1.9790525,1.8056471,2.0850382,2.2122438,1.6982583,1.8995368,1.8222507,1.596247,1.8117764,1.4851563,-0.21033357,-0.28146565,-0.19550942,-0.075068325,-0.027257951,-0.013137113,0.020921767,0.026658146,0.016601954,0.011918315,-0.005390453,0.008366179,0.038977727,0.014140489,-0.009407427,0.022005495,0.04104394,0.03798774,0.037628904,0.0050215507,16.285162,3.7772205,3.45119,3.0095232,2.7864983,2.220904,3.1192987,1.4899411,1.3328217,1.2899022,1.3967304,1.2180747,1.2499082,1.1615052,1.1305356,1.1606501,1.1193366,0.9024874,1.1654271,0.92167485
1047_Negative_female_38.wav,-0.09910789,-0.042744197,0.016212422,-0.023806237,-0.01574236,-0.028726114,-0.033369005,-0.00908998,0.013190743,0.022288509,-0.003775296,-0.019349637,-0.009954256,0.012496271,0.01708078,0.0026497238,0.01105158,0.0037612312,-0.0036366673,0.01490281,35.77342,9.182572,7.7000813,4.9496384,3.7177799,3.2739873,2.8586907,2.1346414,1.8503675,1.8704165,1.5479385,2.138124,1.8967685,1.5778248,1.6242417,1.4817863,1.019922,1.6549889,0.89771926,1.3979719,0.06953693,0.02719228,-0.01012427,0.021279885,0.009023456,0.013291695,0.013823424,0.00285448,-0.005738188,-0.013986146,-0.0009486543,0.0056752353,0.0047220876,-0.004545219,-0.008885786,-8.538782e-05,-0.009372267,-0.007078936,0.0022728122,-0.004111715,14.974157,3.7802508,3.8445659,2.2741811,1.8374203,1.7060028,1.5874305,1.1296393,1.1406707,1.0814687,1.01467,1.6543603,1.0647426,0.9700555,0.88610864,0.8122235,0.6080574,0.87406063,0.63861394,0.8033088
1048_Negative_male_32.wav,-3.9504957e-07,4.9381196e-08,2.4690598e-08,-1.2345299e-08,1.2345299e-08,1.2345299e-08,0.0,6.1726495e-09,0.0,-9.258974e-09,7.715812e-09,6.1726495e-09,0.0,0.0,-1.5431624e-09,-1.5431624e-09,0.0,6.1726495e-09,0.0,0.0,33.64679,9.083974,6.6746755,3.1858175,3.7883909,4.3563867,2.8249195,1.7555907,1.7052877,1.6994553,1.0921239,1.499467,0.9928518,1.5440754,1.0536215,1.4863689,0.74305624,1.4642954,0.9276439,0.85446465,-8.333077e-08,-1.2345299e-08,-1.5431624e-08,1.2345299e-08,-9.258974e-09,1.2345299e-08,-2.3147435e-09,-1.5431624e-09,4.629487e-09,-6.55844e-09,7.715812e-09,-7.715812e-10,-3.857906e-09,7.715812e-09,1.5431624e-09,-3.0863248e-09,-1.1573718e-09,0.0,-1.1573718e-09,3.857906e-09,14.053,4.4022083,2.9568985,2.1374135,1.5635433,1.6625569,1.323435,1.2852501,1.013636,1.0020481,0.7647862,0.8199804,0.5853951,1.0386282,0.6141165,0.8016347,0.57249385,0.771801,0.55597854,0.5339678
